gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SPAC212.04C,152.8702416901284,-1.5547094062914648,0.1862322978290145,-8.348226512883874,6.929558284353304e-17,2.05406330921932e-16
SPAC212.03,7.09720777922049,-4.830842353334318,1.326396176408977,-3.6420810307317946,2.704429105280102e-4,4.6753064912010176e-4
SPNCRNA.2015,5.0290704599594305,-5.340015841860568,1.4064127519062664,-3.796905165018346,1.465138076558084e-4,2.580333893902563e-4
SPAC212.02,14.337742492271072,-4.994336681284626,1.127249834552663,-4.4305499350696955,9.399307806103488e-6,1.7961368894606664e-5
SPAC977.01,11.54761979260986,-2.8899931130106604,0.7771601755170447,-3.7186582689829,2.0028378750948118e-4,3.5007536703871234e-4
SPAC977.18,3232.0759222031397,-5.505746812447037,0.10726021009242308,-51.33074797917039,0,0
SPAC977.02,226.8342651222952,-4.72004388666168,0.26545708911076205,-17.78081686374644,9.951940481792598e-71,8.270237135816699e-70
SPNCRNA.2016,41.500410790234746,-5.181459834237903,0.6972996437026897,-7.430750726795354,1.0798304111799476e-13,2.9062163020893045e-13
SPAC977.03,2.318372136963966,-4.2107031475406576,1.6080996993561418,-2.6184341364074366,0.00883343423457957,0.013356170608515228
SPAC977.04,13.688504406593928,-3.4374523257074423,0.7906246348558112,-4.347767795439793,1.3753009626135454e-5,2.6033110612643227e-5
SPNCRNA.2021,13.215931374586509,-3.1147860034123274,0.7543824202819258,-4.128921777164794,3.644683626411275e-5,6.728034840835904e-5
SPAC977.11,43.82970636737182,-1.7275727989914513,0.33397801901716245,-5.172714072846437,2.3071793015275784e-7,4.832263404437493e-7
SPAC977.13C,173.82345212845655,-1.3293624030497677,0.1837334353042757,-7.235277568550594,4.645779793141454e-13,1.2220196426117525e-12
SPAC977.14C,13364.223085349313,-1.7490338852230112,0.08621258137944819,-20.287455232606632,1.659662724902974e-91,1.826554459879277e-90
SPNCRNA.2029,15.708521935557844,-2.9868720522330525,0.6675505154084039,-4.4743760708591465,7.66347586799292e-6,1.471556368230455e-5
